num_nodes,num_edges,density,avg_degree,max_degree,avg_clustering,diameter,degree_mean,degree_std,degree_max,betweenness_mean,betweenness_std,betweenness_max,closeness_mean,closeness_std,closeness_max,eigenvector_mean,eigenvector_std,eigenvector_max,graph_id
37,58,0.08708708708708708,3.135135135135135,25,0.17714870714870715,5,0.08708708708708707,0.12015765179424961,0.6944444444444444,0.03993993993993994,0.12407552335623438,0.7298337112622826,0.4313593385651748,0.08151196980560291,0.7346938775510204,0.12565197162129857,0.10601230614748178,0.5491913982606695,8110
242,559,0.019169438633791707,4.619834710743802,101,0.28385799237739784,11,0.01916943863379171,0.04071228755766584,0.4190871369294606,0.008766560360298572,0.03820398761947497,0.4130458151772662,0.3357428337917311,0.059682932376789115,0.5379464285714286,0.04064510375160993,0.04980167613624608,0.44139372264312965,8111
24,24,0.08695652173913043,2.0,6,0.0,8,0.08695652173913043,0.0601929265428846,0.2608695652173913,0.11742424242424242,0.16143748977227448,0.6205533596837944,0.29219000534678213,0.06264000394642673,0.42592592592592593,0.16367178400749863,0.12197628370494562,0.48413812159046926,8112
82,229,0.0689551339957844,5.585365853658536,54,0.46643086910700793,5,0.0689551339957844,0.10143837160237669,0.6666666666666666,0.015985395965070766,0.06369887549149018,0.4509160427998936,0.4490505838749721,0.06764498792903012,0.7105263157894737,0.08391684433663196,0.07178499277565605,0.4218909319710867,8113
20,29,0.15263157894736842,2.9,14,0.2277289377289377,4,0.15263157894736842,0.15692685806184814,0.7368421052631579,0.06783625730994154,0.1649805157475321,0.72046783625731,0.4664523916293404,0.09338267636837362,0.76,0.18630337968580474,0.12365698814724096,0.5800242306709721,8114
50,102,0.08326530612244898,4.08,21,0.3140999066293184,6,0.08326530612244896,0.09070412697646267,0.42857142857142855,0.035510204081632656,0.07813205272215899,0.36245444606414,0.383887671350439,0.07181232937714503,0.5764705882352941,0.10579630248697848,0.09384637648883282,0.4645954273070958,8115
228,490,0.018935002705000387,4.298245614035087,122,0.2873115682185375,7,0.01893500270500039,0.04834359575844543,0.5374449339207049,0.0072898221539189605,0.04700338298480303,0.5836543800452249,0.38770560055912556,0.05910789487236279,0.6676470588235294,0.04460152192884999,0.048955787746813084,0.48657438688934496,8116
10,11,0.24444444444444444,2.2,5,0.12666666666666665,4,0.24444444444444446,0.14740554623801774,0.5555555555555556,0.15277777777777776,0.20833333333333331,0.6666666666666666,0.47048084294446524,0.10214552533560076,0.6923076923076923,0.2797840358804532,0.14738009793199772,0.5570609021132064,8117
55,79,0.0531986531986532,2.8727272727272726,21,0.16696576151121606,5,0.053198653198653204,0.05920183933757511,0.38888888888888884,0.03873959723016327,0.09837302876453077,0.6435346274968916,0.3378211180139842,0.061440050800692717,0.5567010309278351,0.09754687579206825,0.09309363675904488,0.5837969445563269,8118
23,27,0.1067193675889328,2.347826086956522,11,0.2840799297321036,4,0.10671936758893279,0.11655053516036944,0.5,0.07396950875211744,0.19651947910763418,0.7186147186147186,0.4025902038833905,0.07495484547005722,0.6285714285714286,0.16692404765464583,0.12495848584291794,0.5799246794633279,8119
52,75,0.05656108597285068,2.8846153846153846,42,0.3560785758956491,5,0.056561085972850665,0.1157242214877306,0.8235294117647058,0.02485671191553545,0.12070847459486887,0.868248366013072,0.45737051999555917,0.07496039462097083,0.8360655737704918,0.10780981279828067,0.08722278082685112,0.6350062108290679,8120
39,46,0.0620782726045884,2.358974358974359,37,0.2268037268037268,3,0.06207827260458838,0.14927996554952588,0.9736842105263157,0.026625816099500314,0.15512487376691633,0.9815078236130869,0.5114947896823556,0.0793474629501213,0.9743589743589743,0.13020377460178406,0.0932094561751835,0.6867479221759983,8121
69,111,0.04731457800511509,3.217391304347826,45,0.2848004463093977,5,0.047314578005115085,0.08676198087017156,0.6617647058823529,0.02254711099235281,0.09687172098708756,0.7655563378675758,0.4098580415724159,0.06983729338988356,0.723404255319149,0.08938256381661705,0.08064434827535523,0.5906186177112236,8122
51,62,0.04862745098039216,2.4313725490196076,46,0.2662214644311831,4,0.04862745098039216,0.12488456800131491,0.92,0.022376950780312124,0.1353231712058993,0.9765986394557823,0.4861318593020559,0.07463235394967581,0.9259259259259259,0.11060744675939964,0.08587104202594419,0.683555132046964,8123
43,69,0.07641196013289037,3.2093023255813953,25,0.16442229605020303,5,0.07641196013289037,0.09911251754269962,0.5952380952380952,0.03929989466007617,0.11251132927940001,0.7149512379477538,0.393812328988154,0.06647909505661337,0.6363636363636364,0.1202039418532141,0.09384469253206329,0.40799995375864023,8124
18,21,0.13725490196078433,2.3333333333333335,7,0.14708994708994708,5,0.13725490196078427,0.09403591222181802,0.4117647058823529,0.11315359477124182,0.18317970040375722,0.5612745098039216,0.3688641828591825,0.07333133265843755,0.5483870967741935,0.20285716657814823,0.12001885486639574,0.4809814485391201,8125
103,272,0.05177993527508091,5.281553398058253,57,0.28788040743447724,5,0.05177993527508091,0.07449449124426882,0.5588235294117647,0.01485054273559852,0.054067271793476285,0.5063964096095561,0.409149573732809,0.06356362584856962,0.6891891891891891,0.06978170769225134,0.06956472623126507,0.4111056456382781,8126
31,45,0.0967741935483871,2.903225806451613,12,0.19916212819438625,6,0.0967741935483871,0.0917198628478973,0.4,0.06051167964404894,0.11428673613010124,0.4667816091954023,0.3766810094756873,0.0742662276258256,0.5660377358490566,0.13776469914475228,0.11523433596669404,0.49795347338289914,8127
137,244,0.026191498497209104,3.562043795620438,113,0.32179840934792375,4,0.0261914984972091,0.07472652234770162,0.8308823529411764,0.009251307984669943,0.07449740168130042,0.8667076006781889,0.452807447403935,0.06062419323967705,0.8553459119496856,0.06287995512121718,0.057839271407465136,0.6146303664029446,8128
21,22,0.10476190476190476,2.0952380952380953,11,0.09750566893424036,5,0.10476190476190472,0.11942796384747101,0.55,0.08496240601503759,0.18589835935614513,0.7421052631578947,0.3966185162094561,0.07694261268326054,0.625,0.18024455033879713,0.12300792532277116,0.6224888251502633,8129
27,31,0.08831908831908832,2.2962962962962963,10,0.047325102880658436,6,0.0883190883190883,0.08095881617312149,0.38461538461538464,0.0807977207977208,0.1428223513333585,0.6738461538461539,0.3450420036715405,0.07269075149436513,0.5531914893617021,0.14830162667528324,0.12265261743029351,0.5577101558630121,8130
154,296,0.02512520159578983,3.844155844155844,45,0.1284411060519694,8,0.02512520159578983,0.034913313713475905,0.29411764705882354,0.015351994067164344,0.04294602245795851,0.4228581983396647,0.31064280725384463,0.05611301616337303,0.5117056856187291,0.0510652272526097,0.06233657882131342,0.44902793941339797,8131
802,1479,0.004604593385450232,3.688279301745636,336,0.204080901735701,10,0.004604593385450233,0.01811157919296967,0.41947565543071164,0.0027267466477377076,0.024461789146042853,0.6119112274626455,0.32386724526044486,0.05219298649174056,0.5621052631578948,0.020546704058842426,0.028717864567822663,0.5689476983139347,8132
89,181,0.04622063329928498,4.067415730337078,33,0.18044447566093305,6,0.04622063329928498,0.05535128262626136,0.375,0.02298557054465617,0.05476241383409718,0.42112764061118096,0.34401561428228555,0.06052489978802052,0.5238095238095238,0.07331335202379834,0.07655787008018443,0.4296694850013373,8133
64,76,0.037698412698412696,2.375,33,0.0741993033008658,6,0.03769841269841269,0.0703456265922057,0.5238095238095237,0.028897849462365587,0.11479376905539374,0.8377034923885919,0.3684460836202555,0.0641035140308903,0.6494845360824743,0.08969298364984613,0.0870641641778547,0.6538588782273079,8134
39,60,0.08097165991902834,3.076923076923077,18,0.21522549848341704,5,0.08097165991902831,0.09201067350091913,0.47368421052631576,0.04606630922420396,0.09950539222283927,0.5277337487863804,0.3821162193803213,0.07002339630108191,0.5757575757575758,0.12479475366325797,0.10033591131370861,0.48845928289263657,8135
35,46,0.0773109243697479,2.6285714285714286,18,0.1769187675070028,5,0.07731092436974789,0.09693414816186936,0.5294117647058824,0.058925388337153044,0.16434859729986814,0.7959001782531194,0.35031350720106313,0.06511411508470595,0.576271186440678,0.12019309397203862,0.11884884826054178,0.5967794781394542,8136
28,32,0.08465608465608465,2.2857142857142856,17,0.10700280112044817,5,0.08465608465608467,0.11366429131714725,0.6296296296296295,0.06033781033781034,0.16470544522169794,0.8717948717948717,0.40569765525782203,0.08592742016785619,0.7105263157894737,0.14661951940151416,0.11923507137061108,0.6473702452442855,8137
84,165,0.047332185886402756,3.9285714285714284,40,0.21395864200212025,5,0.04733218588640277,0.07046821375536755,0.4819277108433735,0.01968151351048794,0.0704212741273657,0.5293507574803489,0.3911585524775307,0.06094215212795302,0.6535433070866141,0.07896226120244207,0.07529756443975609,0.48773091306049415,8138
15,14,0.13333333333333333,1.8666666666666667,8,0.0,6,0.1333333333333333,0.13006190746426347,0.5714285714285714,0.13992673992673993,0.24704400359461953,0.8241758241758242,0.36945756133856816,0.07754184475071316,0.56,0.20699308893006593,0.1543390028536419,0.6819428470562535,8139
156,364,0.030107526881720432,4.666666666666667,53,0.20982478886342243,6,0.03010752688172043,0.05009840277316514,0.3419354838709677,0.011983178112210374,0.038944350110473196,0.2810932477457833,0.35994604244768225,0.05588785480575753,0.5326460481099656,0.05290299122840458,0.06009600593503497,0.3624953598276062,8140
18,17,0.1111111111111111,1.8888888888888888,15,0.0,4,0.1111111111111111,0.18795822019017525,0.8823529411764706,0.06781045751633986,0.22555087040094057,0.9852941176470588,0.49628906320635635,0.10685841372613221,0.8947368421052632,0.1967192187526824,0.1298349125963038,0.7035959236315509,8141
62,87,0.046007403490216814,2.806451612903226,22,0.061548255665902725,7,0.0460074034902168,0.06097282375099394,0.36065573770491804,0.034408602150537634,0.09221063334332993,0.5911933148818395,0.33812858539143115,0.06251959660260714,0.5495495495495496,0.09100240902938748,0.08858664577075129,0.505719019917854,8142
16,17,0.14166666666666666,2.125,7,0.03422619047619047,6,0.14166666666666666,0.10769039986100071,0.4666666666666667,0.13035714285714287,0.1817251278960715,0.661904761904762,0.37215427831436865,0.08449641945002943,0.5555555555555556,0.2035698968193146,0.14511821770189165,0.5756652819573231,8143
51,94,0.07372549019607844,3.6862745098039214,22,0.11579542461895403,6,0.07372549019607844,0.07488450674371772,0.44,0.036030412164865945,0.07718997517114451,0.4924822071352683,0.37336594170965504,0.06663520427377877,0.5882352941176471,0.10752076981415438,0.08970578128429922,0.4715775949489547,8144
81,152,0.04691358024691358,3.753086419753086,38,0.2400526040957184,6,0.04691358024691359,0.07258272377698109,0.47500000000000003,0.022948898265353963,0.07304217978276487,0.5250090127967377,0.3681730838700071,0.06910448829961573,0.6106870229007634,0.07114097993719726,0.0853501024364996,0.4226164374655445,8145
513,1564,0.01190911306042885,6.097465886939571,166,0.1887247541460692,8,0.01190911306042885,0.022486890792451607,0.32421875,0.004308418973613638,0.020660637103860992,0.40708167836040776,0.3207288605361695,0.05095902851255514,0.5372507869884575,0.026218726015477836,0.03552317757347629,0.4021001192264945,8146
175,281,0.01845648604269294,3.2114285714285713,64,0.15103814690683223,8,0.01845648604269294,0.03630951429518097,0.367816091954023,0.012974932847366567,0.05145237775100872,0.5391611662678649,0.319044384734018,0.054071446210759246,0.5117647058823529,0.04964827782457658,0.05700293170828471,0.509600935555905,8147
21,23,0.10952380952380952,2.1904761904761907,15,0.16643990929705216,5,0.1095238095238095,0.1540091583694879,0.75,0.0699248120300752,0.1977674686556651,0.8921052631578947,0.44721331645960294,0.09433941925498937,0.7692307692307693,0.17757612011114848,0.12682968574162196,0.6583679764241793,8148
101,175,0.034653465346534656,3.4653465346534653,72,0.2310003349816486,6,0.034653465346534656,0.07402922030042194,0.72,0.014915491549154915,0.0838609731528664,0.8374675522866256,0.41513749812834305,0.06727277197347838,0.7633587786259542,0.07330811013097456,0.0672823237413424,0.6215886888945681,8149
50,101,0.08244897959183674,4.04,24,0.3216957776522994,4,0.08244897959183671,0.09930705351988095,0.4897959183673469,0.02920068027210884,0.08418250300782695,0.42807378279317043,0.4252717668073216,0.06552489043361928,0.6447368421052632,0.11219421904843023,0.08609562829849646,0.4190937665672023,8150
46,49,0.04734299516908213,2.130434782608696,44,0.10878757238716794,3,0.04734299516908212,0.13921092679673722,0.9777777777777779,0.022595520421607375,0.14509473360821282,0.9949494949494949,0.5081708795866311,0.0739494419553271,0.9782608695652174,0.11811037678783155,0.08825570423388543,0.6985646928969431,8151
64,160,0.07936507936507936,5.0,33,0.28531046880142275,5,0.07936507936507936,0.09314836979607541,0.5238095238095237,0.022793458781362005,0.059759191656706026,0.3506566192242074,0.4247672964836926,0.06733103777148065,0.6494845360824743,0.09613112915670685,0.07989872343821613,0.4389054708235091,8152
18,19,0.12418300653594772,2.111111111111111,7,0.11375661375661375,7,0.12418300653594769,0.10538899017383724,0.4117647058823529,0.1294934640522876,0.20287158524429777,0.7095588235294118,0.34028448483305823,0.07305440102418169,0.4857142857142857,0.19639092850309417,0.13033095855263288,0.5311937921978771,8153
16,16,0.13333333333333333,2.0,5,0.0,7,0.13333333333333336,0.07453559924999298,0.3333333333333333,0.1511904761904762,0.18222842683424906,0.5476190476190477,0.33429124240319175,0.0686579583233359,0.46875,0.2147764610196613,0.1279494892208246,0.5417144615244318,8154
64,137,0.0679563492063492,4.28125,48,0.3741810798908538,5,0.0679563492063492,0.1094860165269556,0.7619047619047619,0.020617319508448542,0.0843703335859779,0.6500768986944103,0.4503493290746503,0.07216685171400902,0.7777777777777778,0.0948935411547492,0.08136470885532571,0.5033596202522032,8155
54,72,0.050314465408805034,2.6666666666666665,52,0.24807911768696084,3,0.050314465408805055,0.13046840991615608,0.9811320754716981,0.018773853679514056,0.1304849039532427,0.968570737438662,0.5111191877304985,0.06708663120686195,0.9814814814814815,0.11007124632210734,0.0800177433549366,0.6730844141121743,8156
78,141,0.04695304695304695,3.6153846153846154,61,0.2769389867302524,5,0.04695304695304695,0.09367909591545623,0.7922077922077922,0.017254675149411997,0.09430394113515489,0.823876520305092,0.4432078836450425,0.06866659208407506,0.8020833333333334,0.0856207442517357,0.0740918414826605,0.5904908098121816,8157
164,263,0.01967679185994314,3.207317073170732,35,0.059268692800209855,8,0.01967679185994314,0.025417094770067466,0.2147239263803681,0.016736772684700266,0.03925732663747537,0.3431241157412577,0.27747900128105507,0.046415942350493,0.42782152230971127,0.04982565937857883,0.060124576032597486,0.503038659567671,8158
35,44,0.07394957983193277,2.5142857142857142,20,0.19546007876834942,5,0.07394957983193276,0.0959824266569739,0.5882352941176471,0.051846193022663606,0.14597044206410786,0.8407605466428996,0.3839570921899226,0.07918159692753782,0.6666666666666666,0.12664560833185035,0.11194783812867545,0.6335004935179942,8159
54,69,0.04821802935010482,2.5555555555555554,40,0.1099002849002849,5,0.048218029350104843,0.10414878279559094,0.7547169811320754,0.027092404450895016,0.12055099371079098,0.8697689888727623,0.42775500218238854,0.07402863559760856,0.7681159420289855,0.10370268137562183,0.08811510877270012,0.6530027187103977,8160
33,40,0.07575757575757576,2.4242424242424243,17,0.2573317205670147,6,0.07575757575757576,0.0907115910214246,0.53125,0.06494379276637341,0.15813055921592678,0.8024193548387096,0.34923945365350784,0.0775053526786628,0.5818181818181818,0.1260921166756913,0.12001586734792259,0.6286081226125398,8161
60,109,0.061581920903954805,3.6333333333333333,50,0.41872676195984465,5,0.06158192090395479,0.11424309976443614,0.847457627118644,0.020436391973504768,0.10529058624575811,0.8119520748100524,0.46818037612234703,0.07266527518047719,0.855072463768116,0.09958185385890966,0.08215912030133617,0.5787137586931862,8162
317,899,0.017949127500698797,5.6719242902208205,131,0.20625290635677682,6,0.0179491275006988,0.03522999522220108,0.41455696202531644,0.00599058508254691,0.026869766222828828,0.3939808396747018,0.35448906152772675,0.053614113253914665,0.5884543761638734,0.03418849975995707,0.04456142520898011,0.4055255735058715,8163
23,25,0.09881422924901186,2.1739130434782608,12,0.08102766798418971,7,0.09881422924901184,0.10609537969541144,0.5454545454545454,0.09693205345379259,0.17824955051485855,0.7207792207792207,0.341674003806213,0.06457655662957473,0.5116279069767442,0.1527314204622317,0.1419555355495311,0.6562647933039578,8164
53,67,0.04862119013062409,2.5283018867924527,17,0.019609604848228598,8,0.04862119013062409,0.05291067092469719,0.3269230769230769,0.04911921227126554,0.09643068682772178,0.5346530920060332,0.2937762688155301,0.05064751696086118,0.4297520661157025,0.09648614964350063,0.09776680139635281,0.5595960115026688,8165
21,23,0.10952380952380952,2.1904761904761907,9,0.14047619047619048,5,0.1095238095238095,0.12013786487183678,0.45,0.09097744360902256,0.20707632352601718,0.6526315789473685,0.37703643903318823,0.06911693592813845,0.5555555555555556,0.17488342765418366,0.1305175633812229,0.5570141799804257,8166
40,63,0.08076923076923077,3.15,15,0.19084859584859584,5,0.08076923076923077,0.08017690827566445,0.3846153846153846,0.045512820512820504,0.09850051981876468,0.4497382734224839,0.3756535015813769,0.06141143624036237,0.5571428571428572,0.12412353349686714,0.09794564019011821,0.49996570358312326,8167
52,59,0.0444947209653092,2.269230769230769,20,0.1489774395644841,8,0.044494720965309195,0.06650625993443145,0.39215686274509803,0.04549019607843137,0.11835333499190326,0.6196078431372549,0.3163165384538337,0.05906156788173541,0.5,0.0950871069743383,0.10094162331773733,0.5877834395180439,8168
175,254,0.016683087027914614,2.902857142857143,159,0.22263274177117706,6,0.016683087027914618,0.06943918967610879,0.9137931034482758,0.006726843019448161,0.07310257278202302,0.9694974101043464,0.4697485892877316,0.05599969394894614,0.9109947643979057,0.056317184457486784,0.05042479994077443,0.6750015990597145,8169
88,114,0.029780564263322883,2.590909090909091,64,0.12651730371900827,6,0.029780564263322876,0.08007889332474785,0.735632183908046,0.01807367986197176,0.09524273128070589,0.8784651417369942,0.40488031826181814,0.06989758129541762,0.7310924369747899,0.07742621473025292,0.07327221599065453,0.6597769300468326,8170
307,590,0.01256094185774201,3.8436482084690553,180,0.29264047616939554,6,0.012560941857742012,0.039941032294322026,0.5882352941176471,0.005487934480675378,0.04342072629336272,0.6662942990479429,0.3833540454381937,0.05685199576609628,0.6594827586206896,0.03871150147277593,0.04193743726017697,0.5654893882480307,8171
197,266,0.013778100072516316,2.700507614213198,137,0.1986047882910003,9,0.013778100072516314,0.04973163799030191,0.6989795918367346,0.00968956110362927,0.06872531904318571,0.9475039278414474,0.36516471341284196,0.07248967445993097,0.6735395189003437,0.047651877454887394,0.0529664111206724,0.6902434249109058,8172
437,937,0.009835618163877983,4.288329519450801,272,0.32287688796834924,7,0.009835618163877985,0.034551127750174264,0.6238532110091743,0.003966848058346492,0.03660657909010631,0.7174625470153123,0.37868626703029523,0.06165812779891289,0.6770186335403726,0.030989790907192685,0.036441218132483966,0.5610439437791206,8173
55,109,0.0734006734006734,3.963636363636364,37,0.48125814125814126,4,0.07340067340067338,0.11300096707756244,0.6851851851851851,0.024445715011752744,0.09828838527652428,0.6433263452131378,0.4442333879269606,0.06730167137066044,0.75,0.10761716950232005,0.08124261818852897,0.4596662677768152,8174
17,22,0.16176470588235295,2.588235294117647,8,0.26974789915966385,5,0.16176470588235295,0.14229413588502668,0.5,0.09019607843137255,0.17096079693234945,0.5694444444444444,0.44209186107276177,0.0926818494591626,0.64,0.20218368809075327,0.13396001523509066,0.5129223476012118,8175
18,17,0.1111111111111111,1.8888888888888888,17,0.0,2,0.1111111111111111,0.2155872222545182,1.0,0.05555555555555555,0.2290614236454256,1.0,0.5420875420875421,0.11106008419172149,1.0,0.20125478889261744,0.12268685953818999,0.7071056696438923,8176
22,24,0.1038961038961039,2.1818181818181817,8,0.0,6,0.10389610389610388,0.10216817074637184,0.38095238095238093,0.09913419913419914,0.17189206173896518,0.5714285714285715,0.34615292711149936,0.06507614400270943,0.5121951219512195,0.1799705377226612,0.11430289150481557,0.45220297870559417,8177
23,24,0.09486166007905138,2.0869565217391304,17,0.17713128729752772,3,0.09486166007905136,0.15218674551919728,0.7727272727272727,0.058159232072275545,0.20366864170130644,0.9307359307359307,0.461907122613925,0.08745647804547722,0.8148148148148148,0.17016385468675616,0.12050943294078581,0.6864516878813598,8178
40,82,0.10512820512820513,4.1,19,0.27986451199299495,7,0.10512820512820513,0.11969169248188517,0.48717948717948717,0.05772604588394061,0.13665287269935913,0.5236167341430499,0.3231894297817614,0.05856545351016329,0.4588235294117647,0.11140928665398228,0.11219612670342416,0.43840457919793624,8179
29,32,0.07881773399014778,2.206896551724138,6,0.07241379310344828,9,0.07881773399014774,0.0541871921182266,0.21428571428571427,0.09770114942528735,0.1254215373954184,0.3988095238095237,0.28516577766997114,0.05259409042744467,0.3888888888888889,0.14801212199951772,0.11213906706357751,0.43885310352699547,8180
368,1288,0.01907356948228883,7.0,213,0.3092983776718086,7,0.01907356948228883,0.04216165963838387,0.5803814713896458,0.0043097686092407415,0.03045860520752764,0.5343096121485339,0.3966776620554151,0.056213060270647965,0.6808905380333952,0.034089198982732175,0.039437517886696645,0.4001168198346995,8181
811,1731,0.005270128328081472,4.268803945745993,189,0.14349673638633048,9,0.0052701283280814715,0.013840987337133502,0.23333333333333334,0.003067728091847927,0.017695743931076167,0.3129961614106835,0.2937018489741559,0.042883837340205254,0.4665898617511521,0.019036685402874863,0.029506782805992438,0.4406297506340226,8182
32,44,0.08870967741935484,2.75,8,0.08139880952380953,6,0.08870967741935483,0.06194472377313394,0.25806451612903225,0.07318548387096774,0.10280441570001941,0.47701484895033286,0.32482856935535853,0.0652194428010537,0.5,0.13492392843950163,0.11421704572633737,0.47719887565766156,8183
13,13,0.16666666666666666,2.0,12,0.155011655011655,2,0.16666666666666666,0.24240603078447484,1.0,0.07575757575757576,0.262431940540739,0.9848484848484849,0.5621769534813011,0.1266735578171633,1.0,0.24372804415370644,0.1323620694008892,0.6926388966062383,8184
193,361,0.019484024179620033,3.7409326424870466,166,0.30940458544074007,4,0.01948402417962003,0.0668560668825114,0.8645833333333333,0.006192410637586015,0.06348718569938401,0.8780824288681174,0.4642612864119046,0.05294783032742962,0.8807339449541285,0.053379980241728194,0.048290007865517855,0.6144974217014801,8185
34,34,0.06060606060606061,2.0,6,0.0,11,0.06060606060606061,0.03674782197520196,0.18181818181818182,0.11892825311942958,0.1507366218702762,0.5852272727272727,0.21597407136307087,0.04143638123565085,0.3113207547169811,0.13015844216876465,0.11167159279818073,0.5387507680127946,8186
22,36,0.15584415584415584,3.272727272727273,9,0.23823953823953825,5,0.15584415584415584,0.12282477020875417,0.42857142857142855,0.07402597402597404,0.10567780946058714,0.3263492063492064,0.4199121208611347,0.08530500427471148,0.5833333333333334,0.17363179671410564,0.12371962101613854,0.421479010924958,8187
216,351,0.015116279069767442,3.25,43,0.05633963404889239,8,0.01511627906976744,0.02384377338667572,0.2,0.012148928976792485,0.03599546942397748,0.33595405610523427,0.28532628736045573,0.046045927122402124,0.43259557344064387,0.042575115735004596,0.05307531582365379,0.35723810785642274,8188
83,145,0.04260946223920071,3.4939759036144578,34,0.21116655592821124,8,0.042609462239200716,0.056740161052122325,0.41463414634146345,0.02562372343937629,0.07053393019978249,0.5395971045248372,0.3381203180820127,0.06544011847754555,0.5616438356164384,0.07394336961429596,0.08112071782946666,0.5118940103483911,8189
39,46,0.0620782726045884,2.358974358974359,22,0.1643097643097643,6,0.06207827260458837,0.09506749530098088,0.5789473684210527,0.0474158368895211,0.14565824994051255,0.8442389758179232,0.3782222965394257,0.07729032162678577,0.6666666666666666,0.11725388809878076,0.10905297504765395,0.6315352537096873,8190
370,592,0.008672086720867209,3.2,81,0.10812772479624704,11,0.008672086720867209,0.0176965145401231,0.21951219512195122,0.007769195494540135,0.031837917175198106,0.38881742060643293,0.26825621038878156,0.04677924152950344,0.44619105199516323,0.028694864582643424,0.04335097979615292,0.44745952460477817,8191
34,57,0.10160427807486631,3.3529411764705883,16,0.21629000084882438,5,0.10160427807486631,0.10698157638590844,0.48484848484848486,0.049409536541889475,0.10290892536945635,0.4644886363636364,0.4004989398405536,0.07704295091751608,0.5789473684210527,0.12984202822818047,0.11203933421559917,0.43524584184823817,8192
128,145,0.017839566929133858,2.265625,120,0.13592914438502673,5,0.017839566929133854,0.08273856676074412,0.9448818897637795,0.008706919447569053,0.08718611024925406,0.9891805191017788,0.482845679415013,0.054832182399512853,0.9407407407407408,0.0668937126147979,0.05777310111642636,0.7001449671068771,8193
14,13,0.14285714285714285,1.8571428571428572,11,0.0,4,0.14285714285714285,0.19688431722163652,0.8461538461538463,0.09981684981684981,0.25189143475977677,0.9615384615384615,0.4758561033108896,0.10859041142395108,0.8125,0.2247140843798839,0.14467947922867924,0.702885320442509,8194
16,16,0.13333333333333333,2.0,11,0.08446969696969697,5,0.13333333333333336,0.16158932858054428,0.7333333333333333,0.10297619047619047,0.2328765877069673,0.9142857142857144,0.4287583783561951,0.09571759186611237,0.7142857142857143,0.20309527379331582,0.1457817195769692,0.680010368805263,8195
13,16,0.20512820512820512,2.4615384615384617,8,0.21336996336996336,5,0.20512820512820512,0.158839893504665,0.6666666666666666,0.11538461538461539,0.18376745980531975,0.686868686868687,0.46209305186680755,0.10227393744672032,0.7058823529411765,0.2358856181187322,0.14588026627279152,0.5850999763864593,8196
793,3189,0.01015514540104704,8.042875157629256,238,0.2106385778112126,7,0.01015514540104704,0.022787191145627994,0.30050505050505055,0.00247853682497524,0.014989539602784608,0.29046509557900013,0.34556618649670595,0.0508035426375905,0.5569620253164557,0.02047512768241491,0.02901384487288957,0.29392488162752584,8197
41,63,0.07682926829268293,3.073170731707317,12,0.16453384014359623,7,0.07682926829268294,0.06377127667479221,0.30000000000000004,0.05525328330206379,0.08835618427878295,0.44019230769230766,0.3290996031856122,0.06520105609370813,0.49382716049382713,0.11108783303697778,0.10977129521686246,0.4347003586851429,8198
17,18,0.1323529411764706,2.1176470588235294,10,0.05359477124183006,5,0.1323529411764706,0.14038149332379987,0.625,0.09754901960784312,0.1916296789946376,0.7833333333333333,0.4251922598814838,0.09622546725406644,0.6956521739130435,0.19688194962303063,0.14163695606867271,0.6217031982677581,8199
247,463,0.015239788025410619,3.748987854251012,115,0.18064257519349258,7,0.01523978802541062,0.03468106180875809,0.467479674796748,0.008546829416075699,0.04651643590979094,0.6589392842653178,0.3313081748037688,0.05074939495636786,0.5466666666666666,0.04212914041705137,0.04768352465654973,0.6073116824526004,8200
26,29,0.08923076923076922,2.230769230769231,20,0.14163292847503375,4,0.08923076923076924,0.14646929520506963,0.8,0.050897435897435894,0.18017218187509,0.93,0.46399018695709315,0.09031835743228352,0.8333333333333334,0.1589989594954021,0.11480796723624166,0.6785348767873197,8201
10,9,0.2,1.8,7,0.0,3,0.2,0.20367003088692623,0.7777777777777777,0.13333333333333333,0.2891558595482912,0.9166666666666666,0.5042895776991887,0.11783050492545556,0.8181818181818182,0.2795062033572682,0.14790632942780185,0.6838099425848003,8202
63,81,0.041474654377880185,2.5714285714285716,32,0.1725582114022974,7,0.04147465437788018,0.06829162089392292,0.5161290322580645,0.031485818371064275,0.11111307156560792,0.8004318702626477,0.35467648458212236,0.06561204479478173,0.62,0.08853387131014771,0.08963687580373424,0.6481593607795131,8203
133,266,0.030303030303030304,4.0,37,0.13598636636746453,7,0.030303030303030304,0.046921347460893124,0.28030303030303033,0.015665464841840896,0.045059020460195456,0.2827982910046951,0.3371321109997645,0.05663268894636343,0.515625,0.0547291243282861,0.06725711815666956,0.3726149186590114,8204
218,297,0.012556546738257304,2.7247706422018347,57,0.022825536823250347,10,0.0125565467382573,0.02253596373497312,0.2626728110599078,0.01361114634272373,0.043510807790263124,0.5163171957034784,0.2624825472511392,0.04701416075122189,0.42300194931773877,0.03852053006942158,0.055707492552380604,0.5902871227930699,8205
58,124,0.0750151240169389,4.275862068965517,41,0.36335148269329415,5,0.07501512401693888,0.11452466471349183,0.7192982456140351,0.022059458992308354,0.09046898308128874,0.6126543030208443,0.4575140518082454,0.07130258356567713,0.7702702702702703,0.10158532559670448,0.08319736133890523,0.49121718645386986,8206
